Gene	avg_logFC	p_val_adj	AUC_score	RNA_Cluster
RAN	0.708479899064634	8.70070795817846e-94	0.817138580906965	Ery3
PPIA	0.743285320104302	1.50133973965083e-93	0.816805897806014	Ery3
NOP10	0.845121262368319	1.50383506730131e-93	0.81638162900433	Ery3
MPC2	0.85441891945173	4.42726603464595e-93	0.815661467938743	Ery3
TMEM14B	0.810531244501821	2.13110725306896e-91	0.812713504272434	Ery3
RPS7	0.73230271811513	1.73378935317794e-90	0.811688840321505	Ery3
BLVRA	0.739035145122956	1.88288720533277e-89	0.797340413873433	Ery3
KCNH2	0.731469177453256	1.42864231821003e-86	0.798356467202926	Ery3
APOC1	0.8497425329652	7.3233658383257e-77	0.769534368904071	Ery3
CA2	1.08196107142473	7.60310983163698e-64	0.835635944747543	Ery2
HBM	1.28153867725289	4.22956746114579e-62	0.83132317783363	Ery2
RHCE	1.143524821115	4.52753350083962e-60	0.80821149798729	Ery2
GYPA	1.07153583904689	6.36427744908061e-60	0.825474059543513	Ery2
HEMGN	0.961559871541546	6.49005589160602e-54	0.809068432129794	Ery2
NUSAP1	1.16139645343325	4.07187364769542e-51	0.800778775618627	Ery2
CA1	0.882052523007322	2.22007283998804e-50	0.800001021680051	Ery2
MGST3	1.02906423185429	1.09009735388671e-49	0.797230991642657	Ery2
HBD	0.730389517646815	7.83619405754766e-48	0.792667913116328	Ery2
PRDX2	0.767381322409021	3.30245235322262e-47	0.790818672224606	Ery2
SLC4A1	0.761228732309415	3.11691391139745e-41	0.771701761376407	Ery2
HMGB2	0.752573684864336	7.39796720458615e-40	0.76842983101412	Ery2
GYPB	0.804848378778892	2.53912420152312e-39	0.765686620078056	Ery2
UROD	0.726993103497552	4.63033645745635e-37	0.759253867058992	Ery2
PRC1	0.747747286227679	1.33725118370661e-28	0.726687815443716	Ery2
HIST1H4C	0.864679739918044	2.94635810302257e-28	0.728685199942786	Ery2
CR1L	0.762469972398921	2.9431875661307e-22	0.688069586628252	Ery2
PTTG1	0.753751223104904	4.35667348372023e-19	0.690031212325548	Ery2
C21orf58	0.911213659480914	4.4485871317099e-18	0.676464578352643	Ery2
ACKR1	0.729081723529133	4.47585963743552e-18	0.658327203253029	Ery2
HBA2	1.5234553682367	1.66252384397597e-96	0.941825431989366	Ery1
HBA1	1.37767183270134	1.11372698283418e-95	0.93997341603899	Ery1
IFIT1B	2.24102952973114	1.70539682619992e-95	0.814983015802688	Ery1
HBB	1.10679055579337	1.86329270291962e-93	0.934949047408064	Ery1
TMCC2	1.92149374142162	3.54868451104226e-75	0.798511298183429	Ery1
BNIP3L	2.01470567340719	1.92292730089083e-70	0.875318269088761	Ery1
ALAS2	1.46566599817223	1.59649839846871e-68	0.873349579087284	Ery1
SNCA	1.67904659777415	2.12047111518572e-61	0.850652783931472	Ery1
SLC25A37	1.32603538292567	6.40507397182683e-61	0.85316201447349	Ery1
BPGM	1.97310404189384	1.46191820239453e-56	0.818227735932654	Ery1
BCL2L1	1.434425588473	7.3756006549104e-56	0.78833702555014	Ery1
HBD	1.3320010962996	3.57006856124191e-55	0.836960567124502	Ery1
BSG	1.32061769075721	4.16640265332617e-52	0.827322404371585	Ery1
NCOA4	1.5082411346984	4.02927962336379e-51	0.822070595185349	Ery1
TRIM58	1.52074198846576	1.10656195497521e-48	0.768187859991139	Ery1
SLC4A1	1.13785256085661	1.50992983813182e-47	0.812615566386058	Ery1
ACSL6	1.088188330522	1.97068331478922e-43	0.720617338650126	Ery1
UBB	1.18162401425815	7.3002615685177e-42	0.795434943139861	Ery1
TCP11L2	0.884076778201842	3.14627955336389e-41	0.647176192586029	Ery1
TBCEL	1.10491683606007	4.45528361806438e-41	0.68672131147541	Ery1
HBM	1.06285427424432	3.86502524730109e-40	0.789316201447349	Ery1
SLC14A1	1.10355865667436	1.62237753051517e-38	0.726740511002806	Ery1
SLC25A39	1.07550124267852	2.2246733446543e-38	0.782580121104711	Ery1
SELENBP1	1.27637805056266	4.50693514972428e-38	0.777094963816275	Ery1
FAM46C	1.34080691220265	7.8024080965654e-38	0.751531531531532	Ery1
SLC2A1	1.40840409723051	1.4128413733232e-35	0.770335253286073	Ery1
43898	1.31266637328436	2.87556268861044e-34	0.741705804164821	Ery1
ARL4A	1.82219275498066	3.03702058650449e-34	0.742221237631074	Ery1
CCNDBP1	1.04495726708155	1.84165391079635e-29	0.747269236449564	Ery1
FECH	1.02402171357293	5.20713528693732e-29	0.746086250184611	Ery1
DMTN	0.933391423037076	1.75676306091278e-28	0.730736966474671	Ery1
GUK1	1.15792819678621	2.44003734834818e-28	0.744801358735785	Ery1
SEC62	1.12211316276268	5.10537504681957e-27	0.740769457982573	Ery1
EPB42	1.02002483821059	9.67660827230445e-26	0.729943878304534	Ery1
XPO7	1.49544561044449	3.70247987101337e-25	0.703358440407621	Ery1
PDZK1IP1	1.2119179842233	4.02088448861506e-24	0.691788509821297	Ery1
UBE2H	0.949569463846475	5.60269437460042e-24	0.681256830601093	Ery1
RBM38	0.946196281485796	2.93009925962163e-23	0.711602422094225	Ery1
MKRN1	1.28549592210472	8.08834736887514e-23	0.703325948899719	Ery1
LPIN2	1.64255689431703	3.37368720683977e-22	0.690725151380889	Ery1
STOM	0.94458053043397	4.52757506864387e-22	0.717167331265692	Ery1
TRAK2	1.02200907462687	2.17233787761307e-20	0.698486191109142	Ery1
SOX6	1.02200776793692	4.6014055371054e-20	0.696876384581303	Ery1
ARG1	1.15194842689987	6.93629511596163e-20	0.614446905922316	Ery1
PIM1	1.07362353194135	8.86076976476017e-20	0.692776547038842	Ery1
DCAF12	1.2208616535323	9.59046084969378e-20	0.691079604194358	Ery1
LGALS3	0.933624655204256	2.37244486873882e-19	0.704742283266873	Ery1
TNS1	0.862478230408918	4.09431846195642e-19	0.680952591936199	Ery1
NFIX	0.9894823381776	1.96581185636851e-18	0.668105154334663	Ery1
CPEB4	1.10617347069437	5.0118327299302e-17	0.684113129522966	Ery1
WBP2	0.904419055057083	1.46489318784141e-16	0.677353418992763	Ery1
TSPAN5	0.929523283978303	3.03471985949062e-16	0.667766947275144	Ery1
FAXDC2	0.919580087990169	1.34179958099755e-15	0.664508935164673	Ery1
TSPO2	0.990689679000516	2.08052897669823e-15	0.661196278245459	Ery1
YBX3	0.833428963875688	1.36871397533573e-14	0.682699748929257	Ery1
ADIPOR1	1.00211814800016	2.57119946877796e-14	0.673139861172648	Ery1
CCS	1.04869193002381	9.39460612557735e-14	0.664672869590902	Ery1
MPP1	0.877957551701839	9.45982247004706e-14	0.676858661940629	Ery1
FOXO3	1.12236579790511	9.64635722064356e-14	0.661036774479397	Ery1
RIOK3	0.837491192685087	1.96765366967924e-12	0.661725003692217	Ery1
WDR26	0.915237497391376	2.01350081527094e-12	0.655917885098213	Ery1
NFE2	0.853944081232803	3.31886332760211e-12	0.666222123763107	Ery1
FRMD4A	0.823484007715867	5.015375152881e-12	0.609960124058485	Ery1
RNF10	0.767638051073159	8.80780153187638e-12	0.661237631073697	Ery1
PNP	0.87852717726205	2.02279943360899e-11	0.658075616600207	Ery1
RNF11	0.957754144676063	5.8503688390103e-11	0.631122433909319	Ery1
WNK1	0.735862506696274	8.30098845185723e-11	0.659815389159651	Ery1
CLIC2	0.909195497883008	1.6817088976907e-10	0.614061438487668	Ery1
GABARAPL2	1.09428964452101	3.13414127672861e-10	0.655356668143553	Ery1
ARHGEF12	0.805735755885779	3.39167301673929e-10	0.628555604785113	Ery1
43892	0.78162109412605	3.75225227456609e-10	0.59941219908433	Ery1
ISCA1	0.999587138662067	4.36724517412638e-10	0.647396248707724	Ery1
STRADB	0.804651663391694	4.72076667810132e-10	0.650025107074287	Ery1
TOP1	1.00482884267771	9.48360690948146e-10	0.654925417220499	Ery1
PSMF1	0.834812833544454	4.21098669752214e-09	0.649545118889381	Ery1
RAD23A	0.748329112786844	8.58060170505027e-09	0.647156993058632	Ery1
GMPR	0.710072062905561	1.28211464831069e-08	0.633755722936051	Ery1
GYPB	0.733042380404723	6.57476806069191e-08	0.643003987594152	Ery1
SPTA1	0.729631203685422	1.39879939088205e-07	0.638579234972678	Ery1
TERF2IP	0.901841744182068	6.11271078556582e-07	0.630072367449417	Ery1
FAM210B	0.706202477405387	6.77833225480461e-07	0.633720277654704	Ery1
FHDC1	0.733093819840355	7.41926524395692e-07	0.613786737557229	Ery1
EPB41	0.953199962425257	2.07928986186781e-06	0.616910352975927	Ery1
ITSN1	0.798019807609555	3.02830396316211e-06	0.598908580711859	Ery1
GLRX5	0.826767647350101	4.4613462375006e-06	0.629920248116969	Ery1
EMC3	0.839081094990447	6.29006225023297e-06	0.626486486486486	Ery1
GPCPD1	0.968653891486597	8.50031360765195e-06	0.617483385024369	Ery1
RAPGEF2	0.883273606202151	2.61823586591845e-05	0.612831191847585	Ery1
FLCN	0.732449098744439	3.28168901537289e-05	0.611005759858219	Ery1
ISCU	0.988429175396086	4.1957782649089e-05	0.619065130704475	Ery1
MOB1B	0.744936143636453	0.00010514326367116	0.606335844040762	Ery1
FAM65C	0.975051354088931	0.000105556256630063	0.60315167626643	Ery1
FGFR1OP2	0.780804327730318	0.000333604760866717	0.610172795746566	Ery1
RHAG	0.739787014402959	0.0110457101005231	0.601574361246492	Ery1
MBNL3	0.761402750215812	0.014154467317817	0.582250775365529	Ery1
EIF1AY	0.98852309671736	0.0204028090268562	0.596084773297888	Ery1
SPECC1	0.803638081389232	0.0230796781331279	0.594974154482351	Ery1
EIF5	0.793737608895698	0.0409059714701143	0.596790725151381	Ery1
MNDA	1.94364524851004	3.80561536299723e-74	0.898374768375541	Ery/Gra2
S100A9	3.01488790036939	3.97188955333994e-64	0.955566707844348	Ery/Gra2
CEACAM6	1.39682875154802	8.15322293111111e-62	0.743524166151946	Ery/Gra2
SRGN	2.55251165146425	1.63328484161155e-61	0.950931805898703	Ery/Gra2
CSTA	1.53641381140419	1.16733796323942e-59	0.858168622606547	Ery/Gra2
S100A8	2.94304283798593	2.18563996915979e-59	0.936052347127857	Ery/Gra2
RAB31	0.932888459201094	2.29115029859601e-56	0.802110677887585	Ery/Gra2
MIDN	0.967847679964475	3.9252794722085e-48	0.782994421710933	Ery/Gra2
CYBB	1.51878643235722	8.16206064410554e-48	0.803816495521927	Ery/Gra2
FYB	1.19739042400598	2.35391925196043e-45	0.820705779030266	Ery/Gra2
CEBPD	1.07855210924486	4.73190255695131e-45	0.783033025787523	Ery/Gra2
TYROBP	1.79669975243799	7.04516535035954e-45	0.801874227918468	Ery/Gra2
RETN	1.79503850030309	1.35387070584161e-44	0.798105504941322	Ery/Gra2
FAM107B	1.29754079739171	3.03334689100098e-44	0.806849328289067	Ery/Gra2
RNASE2	1.66074009580701	6.57743571671646e-42	0.834943445027795	Ery/Gra2
CTSD	1.58843105525698	3.93259274501959e-41	0.867848594811612	Ery/Gra2
S100A11	1.32678461108067	1.16689516675971e-40	0.81405140132798	Ery/Gra2
DEFA1	2.48017065100996	4.94484703757737e-40	0.764389669549104	Ery/Gra2
S100P	1.4204461473406	9.63145484031393e-40	0.737738380172946	Ery/Gra2
LYZ	2.36548409051999	3.63842048302462e-39	0.85321523702903	Ery/Gra2
MYADM	1.22125998318184	5.63180935172866e-39	0.808337997992588	Ery/Gra2
ACTB	0.860542352835538	1.42492234607517e-38	0.863307790302656	Ery/Gra2
FGR	1.02717258753129	1.54774878265618e-38	0.695802289221742	Ery/Gra2
NKG7	1.46258700117322	2.75130379016871e-38	0.763385963557752	Ery/Gra2
MARCKS	1.32148299387538	4.98316227521766e-38	0.807298100679432	Ery/Gra2
CSF3R	1.25176810278028	6.51042873175969e-38	0.805302752470661	Ery/Gra2
CYBA	1.34020201430678	8.70871729362502e-38	0.83782427424336	Ery/Gra2
ANXA1	1.66360208289705	1.17577213293125e-37	0.834805918004941	Ery/Gra2
BTG1	1.32144843737989	2.36034440169367e-37	0.812070529647931	Ery/Gra2
TNFAIP2	0.803457434234314	2.67616216428445e-37	0.729071764978382	Ery/Gra2
PLEK	1.09422825164223	2.75521296696809e-37	0.807445278721433	Ery/Gra2
PKM	1.25193119731336	3.95186365063225e-37	0.830318194101297	Ery/Gra2
UPP1	0.781154126413914	5.47868556427081e-37	0.68746863418777	Ery/Gra2
SPI1	1.0830794169638	7.56829679765434e-37	0.787272235948116	Ery/Gra2
CCDC88B	0.73267773614699	1.01254014361386e-35	0.719413507566399	Ery/Gra2
LRG1	0.972199082098139	1.54005429660426e-35	0.732816360407659	Ery/Gra2
BASP1	1.19418680496422	2.57408515232153e-35	0.791241217572576	Ery/Gra2
HLA-B	1.67424611292806	3.29878767232481e-35	0.847424625540457	Ery/Gra2
SLPI	0.745340133981463	6.74401492697396e-35	0.673937905342804	Ery/Gra2
SLC16A3	0.898567900054012	7.7266825498303e-35	0.7390919356084	Ery/Gra2
RGL4	0.897850599821314	1.57829918874965e-34	0.703050204601606	Ery/Gra2
ANXA11	0.825261589066511	1.72913680534914e-34	0.772308330759728	Ery/Gra2
ARPC1B	1.16506959080212	3.47301320925795e-34	0.816729559141445	Ery/Gra2
SERPINB10	1.09773302454931	8.64290670944769e-34	0.721896232242125	Ery/Gra2
LRRFIP1	1.18059268139986	9.5680541543257e-34	0.828248050494132	Ery/Gra2
ACTN1	1.1564324377911	1.76903768352934e-33	0.783276714021001	Ery/Gra2
GNAI2	1.33537713417459	1.85916746756157e-33	0.820010905651637	Ery/Gra2
EMB	1.02278567765557	3.86278302637748e-33	0.767096780420012	Ery/Gra2
CYSTM1	0.949595979868615	9.28246497884727e-33	0.713345429277332	Ery/Gra2
IL17RA	0.969221739765639	1.19775622840676e-32	0.775606566553428	Ery/Gra2
LST1	1.16274363388981	1.3952078700432e-32	0.778610446263125	Ery/Gra2
LCP1	1.14482670831926	1.52573125287079e-32	0.82368070568252	Ery/Gra2
ITGB2	1.42043838377702	1.81811598389319e-32	0.787918854231007	Ery/Gra2
TKT	1.33018845477102	1.9398995808777e-32	0.830190318097591	Ery/Gra2
HLA-E	1.24386774225606	8.5605118465385e-32	0.811573502161828	Ery/Gra2
WAS	0.71046417989924	8.58836384951552e-32	0.731503821803583	Ery/Gra2
ANKRD13D	0.767326451690263	1.46238271528628e-31	0.729407137893762	Ery/Gra2
CD24	1.64494880207021	1.67463376496618e-31	0.743697884496603	Ery/Gra2
FAM101B	1.13675147867814	2.14670146307357e-31	0.792778142371834	Ery/Gra2
FOLR3	0.755495107538365	2.57221000847166e-31	0.630168120753552	Ery/Gra2
SAMHD1	1.08871616198529	3.00922346781903e-31	0.753290997529339	Ery/Gra2
FCER1G	1.3386893398256	1.0533863029417e-30	0.735243591723286	Ery/Gra2
ARHGDIB	1.34565631557889	1.22924450931613e-30	0.824423834156887	Ery/Gra2
ANXA3	0.752702916187703	4.07719513836789e-30	0.681678022699197	Ery/Gra2
TMEM170B	0.773532960454256	4.73245688783582e-30	0.692822537059914	Ery/Gra2
TMSB4X	1.12853199657379	5.01035139411021e-30	0.821914569178505	Ery/Gra2
RILPL2	0.915840581462078	5.83028597152048e-30	0.766278856547251	Ery/Gra2
FLNA	1.02598623205949	8.34616886948179e-30	0.767801304817789	Ery/Gra2
PRKCD	0.732211862881297	2.16561654194496e-29	0.724994209388511	Ery/Gra2
SLA	0.966464860209184	2.49383085477311e-29	0.744392757875232	Ery/Gra2
EFHD2	0.987798202161213	2.53243475106209e-29	0.765793892835083	Ery/Gra2
MYO1F	1.1073854063759	2.69628287917588e-29	0.744262469116739	Ery/Gra2
CMTM6	0.824771384015753	4.36130601756503e-29	0.763284627856702	Ery/Gra2
VASP	0.823867994061024	5.34186767707949e-29	0.724342765596047	Ery/Gra2
BPI	1.23696224832772	5.68469241553467e-29	0.703368688233477	Ery/Gra2
AZU1	1.81259306200153	2.00690967672407e-28	0.779857840487956	Ery/Gra2
LILRB2	0.882035164319259	2.29609365720527e-28	0.652536770382952	Ery/Gra2
FAM46A	0.932085310725098	2.78414012064105e-28	0.747128821803582	Ery/Gra2
ARPC2	0.913812986563626	1.06022156720521e-27	0.808851914762199	Ery/Gra2
C1orf162	0.822747128862733	1.1919191915847e-27	0.706700702594194	Ery/Gra2
TES	0.730981275659163	1.54914917171357e-27	0.729672540920321	Ery/Gra2
IL6R	0.834216767102171	3.17613003077015e-27	0.736167676806671	Ery/Gra2
ARHGAP30	0.827605854632871	3.25482515051897e-27	0.733771811303274	Ery/Gra2
PRAM1	0.908782881121109	4.62299848924207e-27	0.73723652717727	Ery/Gra2
GYG1	0.813951211031937	5.08269974386532e-27	0.724685376775787	Ery/Gra2
LITAF	0.772271971411981	6.79465654817975e-27	0.741844888820259	Ery/Gra2
ACTG1	0.850472369883335	7.53923534146269e-27	0.806250965101915	Ery/Gra2
ACTR2	0.97754320137692	1.99140325592608e-26	0.798778663526868	Ery/Gra2
SH3BP2	0.950064344383301	2.14641281164357e-26	0.70831001003706	Ery/Gra2
MSRB1	1.01173341124958	2.23516944952865e-26	0.70949467263743	Ery/Gra2
STXBP2	0.867845763604587	2.38746516457852e-26	0.771637584928969	Ery/Gra2
LAPTM5	1.24472852148469	5.93391138909255e-26	0.791270170630019	Ery/Gra2
DEFA4	2.34502477739932	8.13698321730195e-26	0.763680319641754	Ery/Gra2
ITGAM	0.715024701311227	1.17553852862485e-25	0.646130906423718	Ery/Gra2
ZYX	0.907321840022451	3.40422297702222e-25	0.766346413681285	Ery/Gra2
MS4A3	1.80339106984096	3.85717506419241e-25	0.758579756022236	Ery/Gra2
AIF1	1.05768121745346	5.52310250361285e-25	0.783329794626313	Ery/Gra2
IRAK3	0.800987513928076	1.33042540330635e-24	0.72733458153181	Ery/Gra2
SERPINB1	1.21071940957467	1.35923154069849e-24	0.781940047869055	Ery/Gra2
HCST	0.880553878229708	2.57084378456535e-24	0.731665476374305	Ery/Gra2
ANXA6	0.890890067034209	3.37005113966018e-24	0.708102513125386	Ery/Gra2
PTPRE	1.21284459219431	3.82604350990821e-24	0.736042213557752	Ery/Gra2
LYST	0.990295777272103	4.75382164254462e-24	0.763226721741816	Ery/Gra2
ITGA5	0.741601637527483	7.12646231555028e-24	0.696335508029648	Ery/Gra2
MSN	0.946443862092514	7.97079719546848e-24	0.780651636812847	Ery/Gra2
VIM	1.76434655415879	8.54999446792978e-24	0.78188938001853	Ery/Gra2
EHD1	0.752193309120601	8.58681089739301e-24	0.700842533971587	Ery/Gra2
THEMIS2	0.902425648270408	1.13186013833805e-23	0.72686650710315	Ery/Gra2
SH3KBP1	0.726726293483853	1.14618898139781e-23	0.734531829061149	Ery/Gra2
KDM6B	0.742979407260041	1.32140417936148e-23	0.692081821340333	Ery/Gra2
FCN1	1.5783064169198	1.35192250190329e-23	0.679547560222359	Ery/Gra2
PRKCB	0.704617024299535	3.81352206315657e-23	0.719365252470661	Ery/Gra2
SERPINA1	1.16604231747556	5.85478572486447e-23	0.650126428350834	Ery/Gra2
NCF2	0.726603317683733	7.54169246234529e-23	0.655294549104385	Ery/Gra2
SYK	0.720205761369441	8.61160710806723e-23	0.749097629709697	Ery/Gra2
CFLAR	0.858875699001491	1.78538417464994e-22	0.752748127702285	Ery/Gra2
ATP8B4	0.915416737686787	2.51791152822377e-22	0.704022544780729	Ery/Gra2
RAC2	0.804152386868532	4.21252192285416e-22	0.764802250617665	Ery/Gra2
ADRBK1	0.951522849273223	5.11458955774884e-22	0.758087554045707	Ery/Gra2
COTL1	1.58998814190017	5.39100597893541e-22	0.730065819950587	Ery/Gra2
MAFB	1.01560580639286	8.48614293209494e-22	0.618620676343422	Ery/Gra2
ANXA5	1.02161447590309	9.92084726591451e-22	0.700748436534898	Ery/Gra2
LCP2	0.800720634454507	1.41374643292837e-21	0.669351258492897	Ery/Gra2
CST7	1.43291266971364	1.43913206603353e-21	0.721505365966646	Ery/Gra2
PTPRC	1.13233971131524	1.87433636747848e-21	0.745447131717109	Ery/Gra2
CD63	0.879088797428778	2.35592643959632e-21	0.754352609635577	Ery/Gra2
ELANE	2.30996677400269	2.52528637461267e-21	0.764734693483632	Ery/Gra2
CAPZB	0.883264883470552	4.50657321203039e-21	0.763096432983323	Ery/Gra2
CTSG	1.83513631128639	4.62264144255307e-21	0.72006736411365	Ery/Gra2
MFSD10	0.7007660948395	5.18106430085338e-21	0.707605485639283	Ery/Gra2
CAP1	0.842477886088517	5.68937570092029e-21	0.758478420321186	Ery/Gra2
FMNL1	0.739642137230386	5.78115407907558e-21	0.670813387893762	Ery/Gra2
CD14	1.40716893950246	8.07550687568477e-21	0.632185183755405	Ery/Gra2
OS9	0.719029649579514	1.03903408172376e-20	0.747958809450278	Ery/Gra2
NCF4	0.864227216089411	1.10830159300553e-20	0.699698888202594	Ery/Gra2
GPSM3	0.735259720552625	4.19007887973953e-20	0.682464580759728	Ery/Gra2
PGK1	0.807260835979756	7.08257209834696e-20	0.766585276405188	Ery/Gra2
IQGAP1	0.794822110796324	8.56513018186278e-20	0.743808871216801	Ery/Gra2
GPI	1.1542302340881	8.97992079636773e-20	0.749580180667078	Ery/Gra2
ARID3A	0.731532261103545	9.95401096503159e-20	0.719973266676961	Ery/Gra2
P4HB	0.944454365695641	1.00604684488219e-19	0.763217070722668	Ery/Gra2
DENND3	0.70089785880797	1.14342383747222e-19	0.682259496602841	Ery/Gra2
RAB27A	0.896458425061493	2.17448062822214e-19	0.702188851142681	Ery/Gra2
MPO	1.50284223338596	4.96883604022806e-19	0.760244556825201	Ery/Gra2
C5AR1	1.00164593302266	6.32477809962029e-19	0.628648085237801	Ery/Gra2
PRTN3	2.08577246926813	6.4930708846287e-19	0.755175359017912	Ery/Gra2
GSN	1.07048115438843	6.69548895303059e-19	0.689642526250772	Ery/Gra2
DEFA3	2.60191026486118	7.34656767902267e-19	0.754922019765287	Ery/Gra2
RRBP1	0.881598433324792	9.74672137059152e-19	0.720969734403953	Ery/Gra2
APP	0.805840699645545	1.29470684985873e-18	0.704104578443484	Ery/Gra2
CTSS	1.76345905003025	2.12144791033065e-18	0.718175764360717	Ery/Gra2
TRIM38	0.965789125629221	2.52706522821733e-18	0.699780921865349	Ery/Gra2
RTN4	0.727650376719896	2.91490101912406e-18	0.748412407350216	Ery/Gra2
ENO1	0.765974013996058	3.23603377356477e-18	0.755918487492279	Ery/Gra2
VCAN	1.9753211239276	4.32652634403461e-18	0.657697652872143	Ery/Gra2
PTPN6	0.79786933223495	5.5797541478256e-18	0.711417638202594	Ery/Gra2
PLAC8	0.948790515773094	5.83929552683985e-18	0.741311670012353	Ery/Gra2
